User_1,Mentions,Conative,User_2
,,"('brazil', 'earth')",monsterdubronx
,,"('earth', 'upon')",monsterdubronx
,,"('upon', 'supervision')",monsterdubronx
,,"('supervision', 'eternal')",monsterdubronx
,,"('eternal', 'supreme')",monsterdubronx
,,"('supreme', 'god')",monsterdubronx
,,"('god', 'everything')",monsterdubronx
,,"('everything', 'happens')",monsterdubronx
,,"('happens', 'beby')",monsterdubronx
,,"('beby', 'permission')",monsterdubronx
,,"('permission', 'howeverall')",monsterdubronx
,,"('howeverall', 'abused')",monsterdubronx
,,"('abused', 'freedom')",monsterdubronx
,,"('freedom', 'granted')",monsterdubronx
,,"('granted', 'creator')",monsterdubronx
,,"('creator', 'account')",monsterdubronx
,,"('account', 'directly')",monsterdubronx
,,"('directly', 'one')",monsterdubronx
,,"('one', 'receive')",monsterdubronx
,,"('receive', 'reward')",monsterdubronx
,,"('reward', 'according')",monsterdubronx
,,"('according', 'actions')",monsterdubronx
,,"('actions', 'practiced')",monsterdubronx
,,"('practiced', 'united')",monsterdubronx
,,"('united', 'beloved')",monsterdubronx
,,"('beloved', 'brazil')",monsterdubronx
,,"('brazil', 'god')",monsterdubronx
,,"('god', 'fatherland')",monsterdubronx
,,"('fatherland', 'family')",monsterdubronx
,,"('family', 'freedomwe')",monsterdubronx
,,"('freedomwe', 'combat')",monsterdubronx
,,"('combat', 'good')",monsterdubronx
,,"('good', 'fight')",monsterdubronx
,,"('fight', 'dreams')",monsterdubronx
,,"('dreams', 'follow')",monsterdubronx
,,"('follow', 'alive')",monsterdubronx
,,"('alive', 'ever')",monsterdubronx
,,"('ever', 'give')",monsterdubronx
,,"('give', 'minute')",monsterdubronx
,,"('minute', 'fighting')",monsterdubronx
,,"('fighting', 'beloved')",monsterdubronx
,,"('beloved', 'brazil')",monsterdubronx
,,"('brazil', 'see')",monsterdubronx
,,"('see', 'god')",monsterdubronx
,,"('god', 'save')",monsterdubronx
,,"('save', 'nation')",monsterdubronx
,,"('nation', 'mercy')",monsterdubronx
,,"('mercy', 'brazilian')",monsterdubronx
,,"('brazilian', 'peoplewith')",monsterdubronx
,,"('peoplewith', 'great')",monsterdubronx
,,"('great', 'pride')",monsterdubronx
,,"('pride', 'love')",monsterdubronx
,,"('love', 'heart')",monsterdubronx
,,"('heart', 'power')",monsterdubronx
,,"('power', 'emanates')",monsterdubronx
,,"('emanates', 'people')",monsterdubronx
,,"('people', 'strength')",monsterdubronx
,,"('strength', 'brazil')",monsterdubronx
,,"('brazil', 'brazilian')",monsterdubronx
,,"('brazilian', 'brazilian')",monsterdubronx
,,"('brazilian', 'strong')",monsterdubronx
,,"('strong', 'warrior')",monsterdubronx
,,"('warrior', 'peoplewho')",monsterdubronx
,,"('peoplewho', 'never')",monsterdubronx
,,"('never', 'gives')",monsterdubronx
,,"('gives', 'fighting')",monsterdubronx
,,"('fighting', 'believing')",monsterdubronx
,,"('believing', 'beauty')",monsterdubronx
,,"('beauty', 'dreams')",monsterdubronx
,,"('dreams', 'fulfillment')",monsterdubronx
,,"('fulfillment', 'confine')",monsterdubronx
,,"('confine', 'continue')",monsterdubronx
,,"('continue', 'get')",monsterdubronx
,,"('get', 'nation')",monsterdubronx
,,"('nation', 'defend')",monsterdubronx
,,"('defend', 'country')",monsterdubronx
,,"('country', 'defend')",monsterdubronx
,,"('defend', 'future')",monsterdubronx
,,"('future', 'defend')",monsterdubronx
,,"('defend', 'children')",monsterdubronx
,,"('children', 'defend')",monsterdubronx
,,"('defend', 'freedom')",monsterdubronx
,,"('freedom', 'expressionto')",monsterdubronx
,,"('expressionto', 'defend')",monsterdubronx
,,"('defend', 'economic')",monsterdubronx
,,"('economic', 'freedom')",monsterdubronx
,,"('freedom', 'defend')",monsterdubronx
,,"('defend', 'autonomy')",monsterdubronx
,,"('autonomy', 'sovereignty')",monsterdubronx
,,"('sovereignty', 'nation')",monsterdubronx
,,"('nation', 'fetalized')",monsterdubronx
,,"('fetalized', 'bempeded')",monsterdubronx
,,"('represent', 'brazil')",pamela_oficial_youtuber
,,"('brazil', 'short')",pamela_oficial_youtuber
,,"('short', 'share')",pamela_oficial_youtuber
,,"('share', 'follow')",pamela_oficial_youtuber
,,"('follow', 'lot')",pamela_oficial_youtuber
,,"('lot', 'president')",pamela_oficial_youtuber
,,"('president', 'first')",pamela_oficial_youtuber
,,"('first', 'lady')",pamela_oficial_youtuber
,,"('lady', 'communism')",pamela_oficial_youtuber
,,"('communism', 'pt')",pamela_oficial_youtuber
,,"('pt', 'lula')",pamela_oficial_youtuber
,,"('lula', 'president')",pamela_oficial_youtuber
,,"('president', 'values')",pamela_oficial_youtuber
,,"('values', 'comnikolas')",pamela_oficial_youtuber
,,"('alexandre', 'moraes')",fazueleai
,,"('moraes', 'history')",fazueleai
,,"('history', 'lel')",fazueleai
,,"('lel', 'insta')",fazueleai
,,"('insta', 'insta')",fazueleai
,,"('insta', 'truth')",fazueleai
,,"('truth', 'live')",fazueleai
,,"('live', 'dictatorship')",fazueleai
,,"('dictatorship', 'blow')",fazueleai
,,"('blow', 'countergolpe')",fazueleai
,,"('countergolpe', 'short')",fazueleai
,,"('short', 'commentcompartile')",fazueleai
,,"('careful', 'taking')",papaisonega
,,"('taking', 'pictures')",papaisonega
,,"('pictures', 'militancy')",papaisonega
,,"('militancy', 'may')",papaisonega
,,"('may', 'think')",papaisonega
,,"('think', 'want')",papaisonega
,,"('want', 'play')",papaisonega
,,"('play', 'ball')",papaisonega
,,"('ball', 'head')",papaisonega
,,"('government', 'already')",papaisonega
,,"('already', 'increased')",papaisonega
,,"('increased', 'hunger')",papaisonega
,,"('hunger', 'number')",papaisonega
,,"('petistas', 'invade')",pamela_oficial_youtuber
,,"('invade', 'lula')",pamela_oficial_youtuber
,,"('lula', 'instagram')",pamela_oficial_youtuber
,,"('instagram', 'charging')",pamela_oficial_youtuber
,,"('charging', 'unfulfilled')",pamela_oficial_youtuber
,,"('unfulfilled', 'promises')",pamela_oficial_youtuber
,,"('promises', 'poor')",pamela_oficial_youtuber
,,"('poor', 'news')",pamela_oficial_youtuber
,,"('news', 'lula')",pamela_oficial_youtuber
,,"('lula', 'man')",pamela_oficial_youtuber
,,"('man', 'records')",pamela_oficial_youtuber
,,"('records', 'video')",pamela_oficial_youtuber
,,"('video', 'asking')",pamela_oficial_youtuber
,,"('asking', 'forgiveness')",pamela_oficial_youtuber
,,"('forgiveness', 'patriots')",pamela_oficial_youtuber
,,"('patriots', 'sourceby')",pamela_oficial_youtuber
,,"('sourceby', 'ron')",pamela_oficial_youtuber
,,"('ron', 'gabriel')",pamela_oficial_youtuber
,,"('gabriel', 'facebook')",pamela_oficial_youtuber
,,"('facebook', 'president')",pamela_oficial_youtuber
,,"('president', 'first')",pamela_oficial_youtuber
,,"('first', 'lady')",pamela_oficial_youtuber
,,"('lady', 'communism')",pamela_oficial_youtuber
,,"('communism', 'pt')",pamela_oficial_youtuber
,,"('pt', 'lula')",pamela_oficial_youtuber
,,"('lula', 'president')",pamela_oficial_youtuber
,,"('president', 'values')",pamela_oficial_youtuber
,,"('values', 'comnikolas')",pamela_oficial_youtuber
,,"('lel', 'insta')",glaucio_linhares
,,"('insta', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'live')",glaucio_linhares
,,"('live', 'dictatorship')",glaucio_linhares
,,"('dictatorship', 'blow')",glaucio_linhares
,,"('blow', 'countergolpe')",glaucio_linhares
,,"('countergolpe', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('exchange', 'principles')",pamela_oficial_youtuber
,,"('principles', 'values')",pamela_oficial_youtuber
,,"('values', 'better')",pamela_oficial_youtuber
,,"('better', 'hated')",pamela_oficial_youtuber
,,"('hated', 'loved')",pamela_oficial_youtuber
,,"('loved', 'never')",pamela_oficial_youtuber
,,"('never', 'negotiate')",pamela_oficial_youtuber
,,"('negotiate', 'faith')",pamela_oficial_youtuber
,,"('faith', 'good')",pamela_oficial_youtuber
,,"('good', 'morning')",pamela_oficial_youtuber
,,"('morning', 'president')",pamela_oficial_youtuber
,,"('president', 'first')",pamela_oficial_youtuber
,,"('first', 'lady')",pamela_oficial_youtuber
,,"('lady', 'communism')",pamela_oficial_youtuber
,,"('communism', 'pt')",pamela_oficial_youtuber
,,"('pt', 'lula')",pamela_oficial_youtuber
,,"('lula', 'president')",pamela_oficial_youtuber
,,"('president', 'values')",pamela_oficial_youtuber
,,"('values', 'comnikolas')",pamela_oficial_youtuber
,,"('lel', 'insta')",glaucio_linhares
,,"('insta', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'live')",glaucio_linhares
,,"('live', 'dictatorship')",glaucio_linhares
,,"('dictatorship', 'blow')",glaucio_linhares
,,"('blow', 'countergolpe')",glaucio_linhares
,,"('countergolpe', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('lel', 'insta')",glaucio_linhares
,,"('insta', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'live')",glaucio_linhares
,,"('live', 'dictatorship')",glaucio_linhares
,,"('dictatorship', 'blow')",glaucio_linhares
,,"('blow', 'countergolpe')",glaucio_linhares
,,"('countergolpe', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('lel', 'insta')",glaucio_linhares
,,"('insta', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'live')",glaucio_linhares
,,"('live', 'dictatorship')",glaucio_linhares
,,"('dictatorship', 'blow')",glaucio_linhares
,,"('blow', 'countergolpe')",glaucio_linhares
,,"('countergolpe', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('follow', 'us')",oamigodopovo2
,,"('us', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('followers', 'follow')",oamigodopovo2
,,"('follow', 'us')",oamigodopovo2
,,"('us', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('lula', 'says')",pamela_oficial_youtuber
,,"('says', 'increasing')",pamela_oficial_youtuber
,,"('increasing', 'salary')",pamela_oficial_youtuber
,,"('salary', 'unnecessary')",pamela_oficial_youtuber
,,"('unnecessary', 'spending')",pamela_oficial_youtuber
,,"('spending', 'yes')",pamela_oficial_youtuber
,,"('yes', 'thats')",pamela_oficial_youtuber
,,"('thats', 'right')",pamela_oficial_youtuber
,,"('right', 'promised')",pamela_oficial_youtuber
,,"('promised', 'lot')",pamela_oficial_youtuber
,,"('lot', 'things')",pamela_oficial_youtuber
,,"('things', 'elections')",pamela_oficial_youtuber
,,"('elections', 'everything')",pamela_oficial_youtuber
,,"('everything', 'opposite')",pamela_oficial_youtuber
,,"('opposite', 'im')",pamela_oficial_youtuber
,,"('im', 'pitying')",pamela_oficial_youtuber
,,"('pitying', 'donkeys')",pamela_oficial_youtuber
,,"('donkeys', 'deceived')",pamela_oficial_youtuber
,,"('deceived', 'swallow')",pamela_oficial_youtuber
,,"('swallow', 'cry')",pamela_oficial_youtuber
,,"('cry', 'l')",pamela_oficial_youtuber
,,"('l', 'government')",pamela_oficial_youtuber
,,"('government', 'retrocess')",pamela_oficial_youtuber
,,"('retrocess', 'president')",pamela_oficial_youtuber
,,"('president', 'first')",pamela_oficial_youtuber
,,"('first', 'lady')",pamela_oficial_youtuber
,,"('lady', 'end')",pamela_oficial_youtuber
,,"('end', 'lets')",pamela_oficial_youtuber
,,"('lets', 'fight')",pamela_oficial_youtuber
,,"('fight', 'communism')",pamela_oficial_youtuber
,,"('communism', 'every')",pamela_oficial_youtuber
,,"('every', 'day')",pamela_oficial_youtuber
,,"('day', 'pt')",pamela_oficial_youtuber
,,"('pt', 'falls')",pamela_oficial_youtuber
,,"('falls', 'god')",pamela_oficial_youtuber
,,"('god', 'homeland')",pamela_oficial_youtuber
,,"('homeland', 'family')",pamela_oficial_youtuber
,,"('family', 'communism')",pamela_oficial_youtuber
,,"('communism', 'pt')",pamela_oficial_youtuber
,,"('pt', 'lula')",pamela_oficial_youtuber
,,"('lula', 'president')",pamela_oficial_youtuber
,,"('president', 'values')",pamela_oficial_youtuber
,,"('values', 'comnikolas')",pamela_oficial_youtuber
,,"('looking', 'criminal')",brancarjrio
,,"('criminal', 'filmed')",brancarjrio
,,"('filmed', 'destroying')",brancarjrio
,,"('destroying', 'objects')",brancarjrio
,,"('objects', 'inside')",brancarjrio
,,"('inside', 'planalto')",brancarjrio
,,"('planalto', 'palace')",brancarjrio
,,"('palace', 'hours')",brancarjrio
,,"('hours', 'protesters')",brancarjrio
,,"('protesters', 'enter')",brancarjrio
,,"('pt', 'deputy')",brancarjrio
,,"('deputy', 'lets')",brancarjrio
,,"('lets', 'dictatorship')",brancarjrio
,,"('dictatorship', 'always')",brancarjrio
,,"('always', 'brazil')",brancarjrio
,,"('market', 'nervous')",brancarjrio
,,"('nervous', 'nothing')",brancarjrio
,,"('nothing', 'bolsonaro')",brancarjrio
,,"('bolsonaro', 'pleased')",brancarjrio
,,"('pleased', 'market')",brancarjrio
,,"('market', 'pt')",brancarjrio
,,"('pt', 'displease')",brancarjrio
,,"('lula', 'elected')",brancarjrio
,,"('elected', 'lula')",brancarjrio
,,"('lula', 'chosen')",brancarjrio
,,"('chosen', 'elected')",brancarjrio
,,"('elected', 'stf')",brancarjrio
,,"('stf', 'tse')",brancarjrio
,,"('want', 'source')",brancarjrio
,,"('source', 'code')",brancarjrio
,,"('code', 'ballot')",brancarjrio
,,"('ballot', 'box')",brancarjrio
,,"('box', 'stf')",brancarjrio
,,"('stf', 'insists')",brancarjrio
,,"('insists', 'delivering')",brancarjrio
,,"('delivering', 'voter')",brancarjrio
,,"('voter', 'law')",brancarjrio
,,"('law', 'right')",brancarjrio
,,"('pacific', 'protesters')",brancarjrio
,,"('protesters', 'begging')",brancarjrio
,,"('begging', 'infiltrates')",brancarjrio
,,"('infiltrates', 'breaking')",brancarjrio
,,"('breaking', 'anything')",brancarjrio
,,"('anything', 'continued')",brancarjrio
,,"('continued', 'clear')",brancarjrio
,,"('clear', 'everything')",brancarjrio
,,"('everything', 'armed')",brancarjrio
,,"('armed', 'incriminate')",brancarjrio
,,"('incriminate', 'peaceful')",brancarjrio
,,"('peaceful', 'manifestation')",brancarjrio
,,"('manifestation', 'wanted')",brancarjrio
,,"('wanted', 'source')",brancarjrio
,,"('source', 'q')",brancarjrio
,,"('q', 'tse')",brancarjrio
,,"('tse', 'source')",brancarjrio
,,"('source', 'insists')",brancarjrio
,,"('insists', 'hiding')",brancarjrio
,,"('armed', 'blame')",brancarjrio
,,"('blame', 'peaceful')",brancarjrio
,,"('peaceful', 'protesters')",brancarjrio
,,"('protesters', 'days')",brancarjrio
,,"('days', 'ago')",brancarjrio
,,"('ago', 'without')",brancarjrio
,,"('without', 'occurrence')",brancarjrio
,,"('attention', 'truck')",brancarjrio
,,"('truck', 'agro')",brancarjrio
,,"('agro', 'save')",brancarjrio
,,"('save', 'brazilsocorro')",brancarjrio
,,"('brazilsocorro', 'doesnt')",brancarjrio
,,"('doesnt', 'close')",brancarjrio
,,"('close', 'highways')",brancarjrio
,,"('highways', 'keep')",brancarjrio
,,"('keep', 'trucks')",brancarjrio
,,"('trucks', 'carry')",brancarjrio
,,"('carry', 'anything')",brancarjrio
,,"('anything', 'anything')",brancarjrio
,,"('anything', 'brazilwassotolen')",brancarjrio
,,"('anyone', 'know')",brancarjrio
,,"('know', 'criminalplease')",brancarjrio
,,"('criminalplease', 'denounce')",brancarjrio
,,"('denounce', 'ball')",brancarjrio
,,"('mourning', 'death')",brancarjrio
,,"('death', 'patriots')",brancarjrio
,,"('patriots', 'fighting')",brancarjrio
,,"('fighting', 'brazil')",brancarjrio
,,"('tortured', 'prisoners')",brancarjrio
,,"('prisoners', 'concentration')",brancarjrio
,,"('concentration', 'camp')",brancarjrio
,,"('camp', 'alexandre')",brancarjrio
,,"('alexandre', 'morais')",brancarjrio
,,"('morais', 'people')",brancarjrio
,,"('people', 'died')",brancarjrio
,,"('died', 'thirst')",brancarjrio
,,"('many', 'videos')",brancarjrio
,,"('videos', 'circulating')",brancarjrio
,,"('circulating', 'social')",brancarjrio
,,"('social', 'networks')",brancarjrio
,,"('networks', 'proving')",brancarjrio
,,"('proving', 'infiltrated')",brancarjrio
,,"('infiltrated', 'infiltrates')",brancarjrio
,,"('infiltrates', 'blame')",brancarjrio
,,"('blame', 'peaceful')",brancarjrio
,,"('peaceful', 'protesters')",brancarjrio
,,"('protesters', 'days')",brancarjrio
,,"('days', 'peacefully')",brancarjrio
,,"('peacefully', 'asking')",brancarjrio
,,"('asking', 'help')",brancarjrio
,,"('help', 'country')",brancarjrio
,,"('look', 'pocketist')",brancarjrio
,,"('pocketist', 'broke')",brancarjrio
,,"('broke', 'brasilia')",brancarjrio
,,"('brasilia', 'stuck')",brancarjrio
,,"('stuck', 'yeti')",brancarjrio
,,"('yeti', 'wonder')",brancarjrio
,,"('wonder', 'whyan')",brancarjrio
,,"('whyan', 'award')",brancarjrio
,,"('award', 'winning')",brancarjrio
,,"('winning', 'denunciation')",brancarjrio
,,"('denunciation', 'delivers')",brancarjrio
,,"('delivers', 'bosses')",brancarjrio
,,"('bosses', 'gang')",brancarjrio
,,"('gang', 'gentustolen')",brancarjrio
,,"('country', 'urban')",zewilliam.fotografo
,,"('urban', 'legion')",zewilliam.fotografo
,,"('legion', 'favelas')",zewilliam.fotografo
,,"('favelas', 'senate')",zewilliam.fotografo
,,"('senate', 'dirt')",zewilliam.fotografo
